ticker,final_amount,total_investment,multiplicity,annual_return_rate,buy_date
LKQ,2252486.745076093,1070000.0,2.105127799136536,0.0552563899568267,2003-11-28 00:00:00
ADM,2464671.4205568125,1180000.0,2.088704593692214,0.0544352296846106,2002-01-31
GD,2454478.648756813,1180000.0,2.080066651488824,0.0540033325744412,2002-01-31 00:00:00
NUE,2453494.213156813,1180000.0,2.0792323840311973,0.0539616192015598,2002-01-31 00:00:00
DTE,2451210.921556812,1180000.0,2.0772973911498407,0.053864869557492,2002-01-31 00:00:00
SYY,2434806.0095568127,1180000.0,2.063394923353231,0.0531697461676615,2002-01-31 00:00:00
PPG,2422011.9071568125,1180000.0,2.052552463692214,0.0526276231846106,2002-01-31 00:00:00
INTC,2419061.7883568127,1180000.0,2.050052363014248,0.0525026181507124,2002-01-31 00:00:00
BMY,2388744.983156813,1180000.0,2.024360155217638,0.0512180077608819,2002-01-31
FISV,2369694.4815568128,1180000.0,2.008215662336282,0.050410783116814,2002-01-31 00:00:00
HWM,2367116.647556812,1180000.0,2.006031057251536,0.0503015528625767,2002-01-31 00:00:00
TXT,2365576.3855568124,1180000.0,2.004725750471875,0.0502362875235937,2002-01-31 00:00:00
AEP,2361891.331156812,1180000.0,2.0016028230142475,0.0500801411507123,2002-01-31
SJM,2358563.5960568124,1180000.0,1.9987827085227223,0.0499391354261361,2002-01-31 00:00:00
AAPL,2323008.5074568125,1180000.0,1.9686512775057727,0.0484325638752886,2002-01-31
AEE,2320991.5155568123,1180000.0,1.9669419623362816,0.048347098116814,2002-01-31
CNC,2312731.3113568127,1180000.0,1.9599417892854345,0.0479970894642717,2002-01-31 00:00:00
FMC,2308618.4005568125,1180000.0,1.956456271658316,0.0478228135829157,2002-01-31 00:00:00
NTRS,2281252.5269568125,1180000.0,1.9332648533532308,0.0466632426676615,2002-01-31 00:00:00
CMCSA,2279800.2281568125,1180000.0,1.932034091658316,0.0466017045829157,2002-01-31 00:00:00
O,2265652.553556813,1180000.0,1.9200445369125527,0.0460022268456276,2002-01-31 00:00:00
EBAY,2263963.9134568125,1180000.0,1.9186134859803496,0.0459306742990174,2002-01-31 00:00:00
EMN,2258624.7455568123,1180000.0,1.914088767421028,0.0457044383710513,2002-01-31 00:00:00
BAC,2251126.0861568125,1180000.0,1.9077339713193329,0.0453866985659666,2002-01-31
PG,2240153.9197568125,1180000.0,1.8984355252176377,0.0449217762608818,2002-01-31 00:00:00
UAL,1762719.0872642675,930000.0,1.895396868026094,0.0447698434013047,2006-03-31 00:00:00
FITB,2222599.8197568124,1180000.0,1.8835591692854343,0.0441779584642717,2002-01-31 00:00:00
MMM,2222579.976556813,1180000.0,1.883542353014248,0.0441771176507124,2002-01-31 00:00:00
EQR,2221300.621956812,1180000.0,1.8824581542006884,0.0441229077100344,2002-01-31 00:00:00
CVS,2199734.8075568127,1180000.0,1.864182040302384,0.0432091020151191,2002-01-31 00:00:00
EW,2192741.1943568126,1180000.0,1.858255249454926,0.0429127624727462,2002-01-31 00:00:00
WELL,2180920.8108568126,1180000.0,1.848237975302384,0.0424118987651191,2002-01-31 00:00:00
MGM,2171536.572756812,1180000.0,1.8402852311498408,0.042014261557492,2002-01-31 00:00:00
TJX,2170483.3335568123,1180000.0,1.8393926555566205,0.041969632777831,2002-01-31 00:00:00
SEE,2154687.2427568124,1180000.0,1.826006137929502,0.0413003068964751,2002-01-31 00:00:00
EMR,2148728.1201568125,1180000.0,1.820956034031197,0.0410478017015598,2002-01-31 00:00:00
ALLE,846611.4635321338,465000.0,1.8206698140476,0.0410334907023799,2013-12-31
CARR,153634.0578714653,85000.0,1.80745950437018,0.040372975218509,2020-04-30 00:00:00
WRB,2113551.843156812,1180000.0,1.7911456297939088,0.0395572814896954,2002-01-31 00:00:00
LEG,2110507.860156812,1180000.0,1.7885659831837393,0.0394282991591869,2002-01-31 00:00:00
PNR,2094191.3347568123,1180000.0,1.774738419285434,0.0387369209642717,2002-01-31 00:00:00
MDLZ,2093898.4003568124,1180000.0,1.7744901697939088,0.0387245084896954,2002-01-31 00:00:00
GM,1136380.7199187658,645000.0,1.7618305735174664,0.0380915286758733,2010-12-31 00:00:00
RL,2078214.4055568124,1180000.0,1.7611986487769598,0.0380599324388479,2002-01-31 00:00:00
HIG,2065932.7581568123,1180000.0,1.7507904730142476,0.0375395236507123,2002-01-31 00:00:00
USB,2049944.1687568123,1180000.0,1.7372408209803494,0.0368620410490174,2002-01-31 00:00:00
KMB,2041725.5799568128,1180000.0,1.7302759152176377,0.0365137957608818,2002-01-31 00:00:00
ABBV,890344.7745506427,515000.0,1.7288248049527042,0.0364412402476352,2013-02-28
MKC,2036881.2963568124,1180000.0,1.726170590132892,0.0363085295066445,2002-01-31 00:00:00
PNW,2021946.3911568124,1180000.0,1.713513890810858,0.0356756945405429,2002-01-31 00:00:00
NWSA,838204.8231413882,490000.0,1.7106220880436496,0.0355311044021824,2013-07-31 00:00:00
IP,2009380.7539568124,1180000.0,1.7028650457261123,0.0351432522863056,2002-01-31 00:00:00
PRU,2003021.8311568124,1180000.0,1.6974761280989936,0.0348738064049496,2002-01-31 00:00:00
FCX,1996863.4933568125,1180000.0,1.6922571977600105,0.0346128598880005,2002-01-31 00:00:00
AOS,1995112.7725568127,1180000.0,1.6907735360650955,0.0345386768032547,2002-01-31
CHD,1990996.5847568123,1180000.0,1.6872852413193329,0.0343642620659666,2002-01-31 00:00:00
PFG,1987710.3298568125,1180000.0,1.6845002795396715,0.0342250139769835,2002-01-31 00:00:00
NEM,1987307.5039568124,1180000.0,1.6841589016583156,0.0342079450829157,2002-01-31 00:00:00
FRT,1967708.5835568125,1180000.0,1.6675496470820446,0.0333774823541022,2002-01-31 00:00:00
GL,1965608.4671568123,1180000.0,1.6657698874210274,0.0332884943710513,2002-01-31 00:00:00
MRK,1961411.7369568124,1180000.0,1.6622133364040783,0.0331106668202039,2002-01-31 00:00:00
RF,1959504.478756812,1180000.0,1.6605970158956036,0.0330298507947801,2002-01-31 00:00:00
LNC,1941665.7960568124,1180000.0,1.6454794881837391,0.0322739744091869,2002-01-31 00:00:00
VTR,1937415.685556813,1180000.0,1.6418776996244175,0.0320938849812208,2002-01-31 00:00:00
KR,1932662.6061568125,1180000.0,1.637849666234587,0.0318924833117293,2002-01-31 00:00:00
SO,1931162.2199568124,1180000.0,1.6365781525057732,0.0318289076252886,2002-01-31 00:00:00
LYB,1110842.9461717224,680000.0,1.6335925678995915,0.0316796283949795,2010-05-28 00:00:00
LNT,1922164.8503568124,1180000.0,1.6289532630142478,0.0314476631507123,2002-01-31 00:00:00
PFE,1907086.600156812,1180000.0,1.6161750848786545,0.0308087542439327,2002-01-31 00:00:00
VLO,1905926.7461568124,1180000.0,1.6151921577600106,0.0307596078880005,2002-01-31 00:00:00
NRG,1708695.971932391,1060000.0,1.6119773320116897,0.0305988666005844,2004-01-30 00:00:00
NWS,789223.9063413882,490000.0,1.610661033349772,0.0305330516674885,2013-07-31 00:00:00
BLL,1898082.2077568125,1180000.0,1.6085442438617057,0.0304272121930852,2002-01-31
ZION,1876897.4869328125,1180000.0,1.5905910906210274,0.0295295545310513,2002-01-31 00:00:00
STT,1872490.6965568124,1180000.0,1.5868565225057731,0.0293428261252886,2002-01-31 00:00:00
CHRW,1866421.4694568128,1180000.0,1.5817131097091632,0.0290856554854581,2002-01-31 00:00:00
VIAC,1477943.9696661185,935000.0,1.5806887376108216,0.029034436880541,2006-02-28 00:00:00
IR,399226.8820143959,255000.0,1.565595615742729,0.0282797807871364,2017-06-30 00:00:00
CMA,1845839.4131568128,1180000.0,1.564270689115943,0.0282135344557971,2002-01-31 00:00:00
SYF,662320.7933573265,425000.0,1.5584018667231212,0.027920093336156,2014-08-29 00:00:00
BAX,1829298.9511568125,1180000.0,1.5502533484379766,0.0275126674218988,2002-01-31
CNP,1826589.5591568125,1180000.0,1.5479572535227222,0.0273978626761361,2002-01-31 00:00:00
DD,1823781.5091568124,1180000.0,1.545577550132892,0.0272788775066445,2002-01-31 00:00:00
XRAY,1820415.586356812,1180000.0,1.5427250731837392,0.0271362536591869,2002-01-31 00:00:00
AAL,1473300.3870735215,955000.0,1.5427229184015934,0.0271361459200796,2005-10-31
ROL,1812161.2611568123,1180000.0,1.5357298823362815,0.026786494116814,2002-01-31 00:00:00
TFC,1810527.749956812,1180000.0,1.534345550810858,0.0267172775405428,2002-01-31 00:00:00
CME,1716623.3792946013,1120000.0,1.532699445798751,0.0266349722899375,2003-01-31 00:00:00
BK,1807090.6171568125,1180000.0,1.5314327264040783,0.0265716363202039,2002-01-31
ALK,1802898.0739568125,1180000.0,1.527879723692214,0.0263939861846107,2002-01-31
PCAR,1788719.6831568126,1180000.0,1.5158641382684852,0.0257932069134242,2002-01-31 00:00:00
WYNN,1701569.9086383034,1130000.0,1.5058140784409764,0.0252907039220488,2002-11-29 00:00:00
SPG,1765464.7631568122,1180000.0,1.496156578946451,0.0248078289473225,2002-01-31 00:00:00
F,1744665.0178568123,1180000.0,1.478529676149841,0.023926483807492,2002-01-31 00:00:00
LIN,250017.63734293063,170000.0,1.4706919843701802,0.023534599218509,2018-11-30 00:00:00
PRGO,1733144.0696568126,1180000.0,1.4687661607261124,0.0234383080363056,2002-01-31 00:00:00
PEG,1732258.4371568123,1180000.0,1.4680156247091631,0.0234007812354581,2002-01-31 00:00:00
BXP,1727487.1891568126,1180000.0,1.4639721942006887,0.0231986097100344,2002-01-31
EIX,1704082.9721568122,1180000.0,1.4441381119972985,0.0222069055998649,2002-01-31 00:00:00
CTSH,1703776.1299568124,1180000.0,1.4438780762345869,0.0221939038117293,2002-01-31 00:00:00
HBAN,1701839.2341568123,1180000.0,1.442236639115943,0.0221118319557971,2002-01-31 00:00:00
CERN,1691105.1025568123,1180000.0,1.4331399174210273,0.0216569958710513,2002-01-31 00:00:00
ETR,1673333.9941568123,1180000.0,1.4180796560650952,0.0209039828032547,2002-01-31 00:00:00
WMB,1669247.5011568123,1180000.0,1.4146165264040784,0.0207308263202039,2002-01-31 00:00:00
IRM,1663998.4713568126,1180000.0,1.4101681960650954,0.0205084098032547,2002-01-31 00:00:00
KEY,1659789.5562568123,1180000.0,1.4066013188617053,0.0203300659430852,2002-01-31 00:00:00
GPS,1659179.3365568125,1180000.0,1.4060841835227222,0.0203042091761361,2002-01-31 00:00:00
MET,1650242.2929568123,1180000.0,1.3985104177600105,0.0199255208880005,2002-01-31 00:00:00
OTIS,118649.6178714653,85000.0,1.3958778573113566,0.0197938928655678,2020-04-30 00:00:00
CFG,577338.8387136247,415000.0,1.391177924611144,0.0195588962305571,2014-10-31 00:00:00
PM,1118953.133817995,805000.0,1.3900038929416088,0.0195001946470804,2008-04-30 00:00:00
OKE,1635621.8521568123,1180000.0,1.386120213692214,0.0193060106846106,2002-01-31 00:00:00
BRK.B,1634380.5549568124,1180000.0,1.385068266912553,0.0192534133456276,2002-01-31
ED,1629789.1023568125,1180000.0,1.3811772053871292,0.0190588602693564,2002-01-31 00:00:00
APH,1621598.5841568122,1180000.0,1.374236088268485,0.0187118044134242,2002-01-31
JNPR,1621071.9037568122,1180000.0,1.373789748946451,0.0186894874473225,2002-01-31 00:00:00
CTVA,183367.15508997432,135000.0,1.3582752228886987,0.0179137611444349,2019-06-28 00:00:00
VZ,1600700.5451568123,1180000.0,1.3565258857261122,0.0178262942863056,2002-01-31 00:00:00
DISH,1595224.3037568126,1180000.0,1.3518850031837395,0.0175942501591869,2002-01-31 00:00:00
REG,1585415.7032568122,1180000.0,1.3435726298786543,0.0171786314939327,2002-01-31 00:00:00
MTB,1580882.2530568123,1180000.0,1.339730722929502,0.0169865361464751,2002-01-31 00:00:00
MOS,1561546.5031568124,1180000.0,1.3233444942006884,0.0161672247100344,2002-01-31 00:00:00
HRL,1552115.6883568123,1180000.0,1.315352278268485,0.0157676139134242,2002-01-31 00:00:00
WLTW,431886.2699640104,335000.0,1.2892127461612248,0.0144606373080612,2016-02-29 00:00:00
DOW,186628.1721336761,145000.0,1.2870908423012144,0.0143545421150607,2019-04-30 00:00:00
FANG,674751.5537161955,530000.0,1.2731161390871613,0.013655806954358,2012-11-30 00:00:00
D,1475698.5011568123,1180000.0,1.2505919501328917,0.0125295975066445,2002-01-31 00:00:00
HES,1467926.9193568125,1180000.0,1.2440058638617055,0.0122002931930852,2002-01-31 00:00:00
FAST,1465139.1805568123,1180000.0,1.2416433733532308,0.0120821686676615,2002-01-31 00:00:00
GILD,1459477.5821568123,1180000.0,1.236845408607468,0.0118422704303734,2002-01-31 00:00:00
IVZ,1458353.1055568124,1180000.0,1.2358924623362817,0.011794623116814,2002-01-31 00:00:00
WU,1099226.4664894603,890000.0,1.235085917403888,0.0117542958701944,2006-11-30 00:00:00
LVS,1231985.33077018,1000000.0,1.23198533077018,0.011599266538509,2005-01-31 00:00:00
HSIC,1453645.8825568126,1180000.0,1.2319032903023837,0.0115951645151191,2002-01-31 00:00:00
MO,1450982.8763568124,1180000.0,1.2296465053871293,0.0114823252693564,2002-01-31 00:00:00
K,1445025.1353568125,1180000.0,1.2245975723362816,0.011229878616814,2002-01-31 00:00:00
L,1444475.6447568124,1180000.0,1.2241319023362818,0.011206595116814,2002-01-31 00:00:00
HPQ,1444427.7815568123,1180000.0,1.2240913403023834,0.0112045670151191,2002-01-31 00:00:00
OMC,1442423.2723568126,1180000.0,1.222392603692214,0.0111196301846107,2002-01-31 00:00:00
CAG,1433377.5147568122,1180000.0,1.2147267074210273,0.0107363353710513,2002-01-31 00:00:00
CPB,1432033.6571568125,1180000.0,1.213587845048146,0.0106793922524073,2002-01-31 00:00:00
VFC,1430490.2751568125,1180000.0,1.2122798942006885,0.0106139947100344,2002-01-31 00:00:00
KO,1425853.2739568125,1180000.0,1.2083502321667905,0.0104175116083395,2002-01-31 00:00:00
AFL,1408870.1569568124,1180000.0,1.193957760132892,0.0096978880066445,2002-01-31
UNM,1405403.2661568124,1180000.0,1.1910197170820445,0.0095509858541022,2002-01-31 00:00:00
CL,1395823.5365568122,1180000.0,1.18290130216679,0.0091450651083395,2002-01-31 00:00:00
TPR,1394985.4715568123,1180000.0,1.182191077590519,0.0091095538795259,2002-01-31 00:00:00
IBM,1386733.9411568125,1180000.0,1.1751982552176377,0.0087599127608818,2002-01-31 00:00:00
CVX,1380347.2623568124,1180000.0,1.1697858155566208,0.008489290777831,2002-01-31 00:00:00
GIS,1380213.3791568126,1180000.0,1.1696723552176378,0.0084836177608818,2002-01-31 00:00:00
WFC,1376175.4815568123,1180000.0,1.1662504080989935,0.0083125204049496,2002-01-31 00:00:00
NI,1358071.8679568125,1180000.0,1.1509083626752648,0.0075454181337632,2002-01-31 00:00:00
NLOK,1356530.5785568124,1180000.0,1.1496021852176377,0.0074801092608818,2002-01-31 00:00:00
ICE,1083441.75562982,945000.0,1.146499212306688,0.0073249606153343,2005-12-30 00:00:00
NWL,1343269.7119568123,1180000.0,1.1383641626752647,0.0069182081337632,2002-01-31 00:00:00
PEAK,1342601.7957568122,1180000.0,1.1377981319972983,0.0068899065998649,2002-01-31 00:00:00
FOXA,163092.2937336761,145000.0,1.1247744395425938,0.0062387219771296,2019-04-30 00:00:00
CAH,1317769.4936568125,1180000.0,1.1167538081837394,0.0058376904091869,2002-01-31 00:00:00
WRK,411940.97301696666,370000.0,1.1133539811269368,0.0056676990563468,2015-07-31 00:00:00
EVRG,211471.1918303342,190000.0,1.1130062727912329,0.0056503136395616,2018-07-31 00:00:00
LW,317010.7747455013,285000.0,1.112318507878952,0.0056159253939475,2016-12-30 00:00:00
HST,1305197.560356812,1180000.0,1.1060996274210273,0.0053049813710513,2002-01-31 00:00:00
UA,351890.7841984576,320000.0,1.09965870062018,0.004982935031009,2016-05-31 00:00:00
AMCR,142867.9255681234,130000.0,1.0989840428317186,0.0049492021415859,2019-07-31
EXC,1289044.6481568124,1180000.0,1.0924107187769596,0.0046205359388479,2002-01-31 00:00:00
NEE,1279016.0181568123,1180000.0,1.083911879793909,0.0041955939896954,2002-01-31 00:00:00
WBA,1278049.0244328126,1180000.0,1.0830923935871293,0.0041546196793564,2002-01-31 00:00:00
RTX,1276623.0247568125,1180000.0,1.081883919285434,0.0040941959642717,2002-01-31 00:00:00
DISCA,1038359.2120172236,965000.0,1.0760199088261384,0.0038009954413069,2005-08-31 00:00:00
FTV,327350.0408329049,305000.0,1.073278822402967,0.0036639411201483,2016-08-31 00:00:00
FOX,154384.8173336761,145000.0,1.0647228781632834,0.0032361439081641,2019-04-30 00:00:00
DXC,281655.0901799486,270000.0,1.0431670006664764,0.0021583500333238,2017-03-31 00:00:00
MPC,634082.4284658097,610000.0,1.0394793909275568,0.0019739695463778,2011-07-29 00:00:00
BWA,1206517.2755568123,1180000.0,1.0224722674210276,0.0011236133710513,2002-01-31
EOG,1180284.7861568122,1180000.0,1.0002413442006883,1.2067210034415978e-05,2002-01-31 00:00:00
BF.B,0.0,0.0,0.0,0.0,
BFB,0.0,0.0,0.0,0.0,
PSX,557779.8144473009,560000.0,0.9960353829416086,-0.0001982308529195,2012-05-31 00:00:00
HPE,346093.7563295629,350000.0,0.9888393037987512,-0.0005580348100624,2015-11-30 00:00:00
KIM,1157951.8453568125,1180000.0,0.9813151231837394,-0.000934243840813,2002-01-31 00:00:00
WY,1149497.4399568124,1180000.0,0.9741503728447564,-0.0012924813577621,2002-01-31 00:00:00
COP,1146182.4215568122,1180000.0,0.9713410352176376,-0.0014329482391181,2002-01-31 00:00:00
CF,931996.3493953728,960000.0,0.97082953062018,-0.001458523468991,2005-09-30 00:00:00
FE,1145128.5247568125,1180000.0,0.9704479023362816,-0.0014776048831859,2002-01-31 00:00:00
BKR,232845.1067706941,245000.0,0.9503881909007924,-0.0024805904549603,2017-08-31
DISCK,734451.0422868895,775000.0,0.9476787642411476,-0.0026160617879426,2008-10-31 00:00:00
VTRS,41672.8642966581,45000.0,0.9260636510368468,-0.0036968174481576,2020-12-31 00:00:00
OGN,13806.126965552698,15000.0,0.92040846437018,-0.003979576781491,2021-06-30 00:00:00
T,1083621.1965568124,1180000.0,0.918323047929502,-0.0040838476035248,2002-01-31 00:00:00
PBCT,1063915.8624568123,1180000.0,0.901623612251536,-0.0049188193874232,2002-01-31 00:00:00
XOM,1059371.1301568125,1180000.0,0.8977721442006884,-0.0051113927899655,2002-01-31 00:00:00
CSX,1018437.2785568124,1180000.0,0.8630824394549258,-0.0068458780272537,2002-01-31 00:00:00
TAP,1010295.6963568124,1180000.0,0.8561827935227223,-0.0071908603238638,2002-01-31 00:00:00
PPL,1005994.9161568125,1180000.0,0.8525380645396716,-0.0073730967730164,2002-01-31 00:00:00
KHC,295180.6387951157,365000.0,0.8087140788907279,-0.0095642960554636,2015-08-31 00:00:00
HBI,714975.664811311,895000.0,0.7988554914092861,-0.0100572254295356,2006-10-31 00:00:00
NLSN,506350.35007506434,635000.0,0.7974021261024635,-0.0101298936948768,2011-02-28 00:00:00
KMI,485219.0077532133,630000.0,0.7701889011955767,-0.0114905549402211,2011-03-31 00:00:00
UAA,661449.72722982,945000.0,0.6999468013013969,-0.0150026599349301,2005-12-30 00:00:00
HAL,821983.5101568125,1180000.0,0.6965961950481462,-0.0151701902475926,2002-01-31 00:00:00
NCLH,338828.85075064265,515000.0,0.6579200985449372,-0.0171039950727531,2013-02-28 00:00:00
VNO,757332.7250568123,1180000.0,0.6418073941159426,-0.0179096302942028,2002-01-31 00:00:00
DVN,733161.6437568123,1180000.0,0.6213234269125528,-0.0189338286543723,2002-01-31 00:00:00
CCL,703307.5395568123,1180000.0,0.596023338607468,-0.0201988330696266,2002-01-31 00:00:00
BEN,700681.5157568123,1180000.0,0.593797894709163,-0.0203101052645418,2002-01-31 00:00:00
MRO,646105.1985568124,1180000.0,0.5475467784379766,-0.0226226610781011,2002-01-31 00:00:00
COG,639737.8519568124,1180000.0,0.5421507219972986,-0.022892463900135,2002-01-31 00:00:00
SLB,612988.0341568124,1180000.0,0.5194813848786546,-0.0240259307560672,2002-01-31 00:00:00
OXY,603299.1091568124,1180000.0,0.5112704314888241,-0.0244364784255587,2002-01-31 00:00:00
LUMN,578890.2219568123,1180000.0,0.4905849338617054,-0.0254707533069147,2002-01-31 00:00:00
NOV,480381.4989568124,1180000.0,0.4071029652176376,-0.0296448517391181,2002-01-31 00:00:00
APA,473714.6934568124,1180000.0,0.4014531300481461,-0.0299273434975927,2002-01-31
